# Cycle: 1
# Start Time: 2026-01-21 14:15:23
# Sample Rate: 100 Hz
# Format: Timestamp(ms),Ax(m/s²),Ay,Az,Gx(°/s),Gy,Gz
Timestamp,Ax,Ay,Az,Gx,Gy,Gz
60793,-3.569,0.763,14.172,-0.574,19.442,4.425
60803,-3.852,0.111,14.069,19.579,-23.322,21.754
60813,-3.919,-0.469,13.559,39.869,-68.222,31.342
60823,-3.484,-0.849,12.753,60.801,-108.665,34.807
60833,-2.627,-0.834,11.805,78.831,-140.253,35.296
60843,-1.800,-0.740,10.572,90.679,-160.330,33.861
60853,-0.975,-0.615,9.204,97.015,-166.696,30.853
60863,-0.045,-0.371,7.946,98.770,-158.162,26.395
60873,0.958,0.102,6.978,94.251,-135.948,18.166
60883,1.967,0.705,6.202,79.350,-98.726,4.441
60893,2.337,1.238,5.777,62.526,-54.299,-8.002
60903,2.412,2.047,5.851,40.358,-6.833,-18.781
60913,2.044,2.658,6.338,10.373,35.366,-24.766
60923,1.460,2.824,7.129,-19.749,69.427,-22.231
60933,0.932,2.395,7.964,-43.230,96.664,-14.124
60943,0.233,1.544,8.903,-58.665,115.870,-7.514
60953,-0.260,0.682,9.835,-62.818,127.473,-6.201
60963,-0.895,0.109,10.721,-56.818,130.679,-7.330
60973,-1.772,-0.288,11.501,-51.841,120.465,-9.941
60983,-2.183,-0.614,12.191,-45.902,98.847,-11.666
60993,-2.292,-0.753,12.675,-31.444,72.389,-12.811
61003,-2.409,-0.484,12.813,-14.665,40.175,-15.422
61033,-1.847,0.581,11.853,13.716,-46.222,5.906
61043,-1.590,0.358,11.380,15.533,-67.581,19.983
61053,-1.250,-0.292,10.791,17.411,-85.505,26.349
61063,-0.703,-0.782,10.091,23.823,-93.551,24.655
61073,-0.066,-0.756,9.379,28.678,-91.505,17.387
61083,0.432,-0.500,8.739,27.991,-80.726,8.334
61093,0.718,-0.132,8.204,21.045,-63.077,-0.903
61103,0.924,0.224,7.889,9.182,-41.566,-10.140
61113,0.973,0.484,7.621,-4.268,-17.657,-18.521
61123,0.681,0.696,7.594,-13.963,8.648,-24.231
61133,0.191,0.917,7.882,-20.513,31.915,-26.414
61143,-0.518,1.048,8.336,-23.810,48.877,-24.277
61153,-1.296,1.373,9.260,-25.230,56.969,-19.788
61163,-1.648,1.750,10.478,-26.024,50.465,-9.117
61173,-1.695,1.671,11.453,-20.849,30.633,7.861
61183,-1.696,1.100,11.966,-10.039,3.640,25.265
61193,-1.284,0.296,11.939,3.808,-22.680,37.067
61203,-0.746,-0.285,11.611,17.579,-43.917,42.288
61213,-0.095,-0.698,11.098,23.564,-61.474,39.922
61223,0.670,-1.117,10.359,25.442,-71.764,32.639
61233,1.279,-1.356,9.589,24.694,-72.650,21.647
61243,1.765,-1.478,8.755,18.785,-66.711,6.624
61253,2.025,-1.250,8.049,11.457,-53.780,-12.460
61263,1.941,-0.502,7.668,1.487,-34.238,-32.033
61273,1.319,0.320,7.582,-9.856,-10.543,-44.735
61283,0.311,0.899,7.777,-16.345,13.610,-47.834
61293,-0.184,1.820,8.496,-20.635,30.740,-43.666
61303,-0.305,2.216,9.245,-23.475,37.824,-31.636
61313,-0.466,2.190,9.813,-22.467,37.412,-15.086
61323,-0.471,1.801,10.266,-19.734,31.183,-0.521
61333,-0.315,1.347,10.521,-14.375,22.266,8.273
61343,-0.013,0.971,10.682,-9.551,12.358,11.494
61353,0.342,0.767,10.786,-10.665,0.358,10.044
61363,0.706,0.338,10.783,-17.444,-13.383,6.395
61373,1.030,-0.193,10.620,-20.268,-25.703,1.922
61383,1.189,-0.719,10.126,-15.276,-33.688,-5.498
61393,1.110,-0.960,9.375,-6.894,-36.848,-17.391
61403,1.109,-0.652,8.526,1.579,-33.199,-32.353
61413,0.975,-0.049,7.873,8.495,-20.573,-44.918
61423,0.506,0.639,7.453,9.106,-2.543,-51.880
61433,0.287,1.315,7.284,-0.665,15.808,-52.842
61443,0.162,1.616,7.262,-11.474,37.610,-45.468
61453,0.181,1.803,7.545,-18.452,61.977,-32.063
61463,0.463,1.779,8.158,-30.039,82.114,-17.636
61473,0.144,0.963,8.505,-31.566,102.694,-3.208
61483,-0.308,0.307,8.901,-35.704,112.481,7.051
61493,-0.828,-0.571,9.456,-40.497,113.458,8.410
61503,-1.284,-1.317,10.159,-35.810,109.931,3.219
61513,-1.382,-1.301,11.074,-23.780,101.564,-4.582
61523,-1.588,-1.175,11.726,-16.253,84.923,-10.903
61533,-1.908,-1.234,11.952,-8.848,63.549,-14.017
61543,-2.218,-1.173,11.996,1.029,40.511,-14.399
61553,-2.117,-1.008,12.096,6.755,16.404,-15.911
61563,-2.286,-0.887,11.859,19.716,-3.428,-15.972
61573,-2.322,-0.619,11.398,28.633,-22.390,-14.949
61583,-1.929,-0.156,10.754,32.373,-37.535,-14.460
61593,-1.557,0.188,9.939,37.961,-41.917,-16.231
61603,-1.408,0.553,9.225,37.411,-37.795,-15.727
61613,-0.824,1.015,8.717,31.426,-25.917,-11.834
61623,-0.653,1.233,8.452,21.060,-8.222,-5.468
61633,-0.524,1.080,8.492,5.319,10.648,0.853
61643,-0.388,0.648,8.681,-16.833,26.495,7.479
61653,-0.282,-0.225,8.924,-42.665,37.167,10.685
61663,-0.112,-1.271,9.266,-59.261,46.740,7.983
61673,-0.195,-2.037,9.598,-64.391,55.137,-2.552
61683,-1.072,-2.687,9.853,-60.238,59.915,-20.536
61693,-2.187,-2.410,10.232,-42.085,60.664,-40.705
61703,-3.048,-1.058,10.930,-24.803,51.503,-52.934
61713,-3.409,0.317,11.594,-12.818,35.702,-48.353
61723,-3.441,1.434,11.991,-2.177,16.480,-24.475
61733,-3.300,1.541,12.240,9.900,-3.535,8.838
61743,-3.479,1.423,11.998,13.457,-30.238,37.403
61753,-3.234,0.370,11.427,21.564,-58.177,61.571
61763,-2.550,-0.603,10.826,32.098,-84.116,77.052
61773,-1.492,-1.377,10.104,33.197,-104.329,77.159
61783,-0.239,-1.867,9.468,31.350,-108.146,61.281
61793,0.825,-1.840,8.924,27.014,-97.337,34.441
61803,1.355,-1.477,8.375,21.075,-76.803,6.288
61813,1.158,-0.809,7.904,9.701,-53.612,-17.544
61823,0.788,-0.208,7.433,-3.688,-29.978,-31.651
61833,0.423,0.342,7.187,-17.566,-6.986,-37.682
61843,0.623,-0.570,7.004,-31.810,18.266,-39.056
61853,-1.305,0.429,9.324,64.648,88.114,-10.246
61863,-2.181,0.769,11.518,70.969,82.557,-10.460
61873,-2.790,0.499,12.582,52.999,36.938,-26.369
61883,-3.035,-0.079,12.406,48.220,-19.489,-37.315
61893,-3.338,0.963,11.129,50.266,-66.253,-33.621
61903,-3.178,2.751,9.739,31.655,-100.665,-10.994
61913,-1.613,2.574,8.240,0.098,-116.177,20.609
61923,0.156,0.973,7.172,3.182,-90.177,50.013
61933,0.849,-0.212,7.031,30.770,-39.871,66.823
61943,0.879,-0.517,7.633,64.159,11.946,70.807
61953,0.906,0.164,8.859,75.808,41.839,60.395
61963,0.907,0.583,9.934,59.778,45.580,35.708
61973,0.275,0.959,10.004,16.724,27.992,-0.262
61983,0.581,-0.021,8.804,-64.666,-3.535,-39.758
61993,1.140,0.324,7.742,-74.559,7.579,-55.102
62003,1.375,-0.166,7.195,-49.887,49.289,-59.544
62033,-4.419,1.936,14.181,96.205,69.106,3.662
62043,-4.410,2.950,13.753,31.152,-14.283,13.342
62053,-1.797,2.704,11.972,2.923,-54.803,36.426
62063,-0.424,1.431,9.837,-17.871,-60.436,46.136
62073,0.342,0.627,8.417,-28.329,-43.596,34.410
62083,0.934,0.638,7.996,-45.749,-24.711,12.288
62093,1.198,0.658,7.968,-57.520,-1.215,1.479
62103,0.570,0.157,8.573,-34.345,33.198,3.677
62113,-0.464,0.389,8.868,-25.261,49.274,0.441
62123,-1.012,0.735,9.055,-29.719,50.938,-4.124
62133,-1.018,0.839,9.124,-46.436,44.786,-1.880
62143,-0.803,0.291,9.345,-52.452,44.496,3.632
62153,-1.110,-0.451,10.007,-39.200,45.289,6.960
62163,-1.577,-0.883,10.468,-21.994,34.984,7.662
62173,-1.724,-0.464,10.600,-9.276,18.144,9.708
62183,-1.325,-0.030,10.541,-11.169,0.144,6.700
62193,-0.568,0.314,10.017,-13.490,-4.879,-0.735
62203,-0.060,0.281,9.227,-23.719,0.953,-15.651
62213,-0.218,-0.221,8.823,-34.726,10.801,-32.552
62223,-1.681,-1.232,9.318,-15.887,28.221,-46.857
62233,-3.086,-1.422,10.395,24.846,36.022,-64.308
62243,-3.443,0.104,11.223,65.320,26.679,-68.506
62253,-2.653,2.263,11.235,71.060,3.305,-59.911
62263,-2.564,2.700,9.959,52.144,-13.505,-41.056
62273,-2.033,2.508,8.814,38.617,-14.436,-15.743
62283,-1.138,2.090,7.838,38.449,6.709,6.777
62293,-0.722,2.598,7.917,19.869,33.091,19.250
62303,-1.475,1.112,8.482,-9.841,56.999,22.655
62313,-2.742,1.222,8.868,-26.131,70.114,30.441
62323,-2.647,1.419,9.722,-43.887,66.541,35.281
62333,-1.982,-0.112,10.097,-63.185,52.373,36.899
62343,-1.643,-0.876,10.230,-44.528,49.931,44.105
62353,-1.082,-1.653,10.474,-17.276,51.900,44.807
62363,-1.232,-0.867,10.997,-4.452,42.847,29.021
62373,-1.474,-1.392,10.439,-20.467,21.015,1.601
62383,-1.942,-1.399,10.215,-12.726,14.587,-17.911
62393,-1.973,-0.091,10.324,3.991,13.534,-28.308
62403,-1.744,0.802,9.427,-12.085,3.503,-39.025
62413,-1.436,0.927,8.269,-38.345,3.472,-46.048
62423,-1.211,1.165,7.430,-47.475,26.343,-38.888
62433,-1.082,1.124,7.708,-54.391,55.366,-21.544
62443,-2.039,-0.050,9.364,-48.101,78.465,-5.895
62453,-3.163,-1.241,11.368,-37.154,72.618,-1.712
62463,-3.185,-1.909,11.612,-25.200,47.305,-6.765
62473,-3.968,-1.887,11.469,-9.291,22.953,-12.781
62483,-2.991,-1.302,10.971,3.839,-2.528,-21.620
62493,-1.918,-1.337,9.916,7.945,-14.314,-40.674
62503,-2.395,-0.686,8.405,10.663,-6.375,-55.544
62513,-1.714,-0.640,6.621,-9.520,2.312,-63.773
62523,-0.485,-0.251,5.988,-12.604,32.068,-60.689
62533,-0.687,-0.230,7.048,2.007,73.610,-47.514
62543,-2.232,0.868,9.762,-3.444,95.335,-58.414
62553,-2.487,2.220,11.453,-18.650,84.038,-68.918
62563,-1.781,3.186,11.499,-21.169,70.587,-38.353
62573,-1.805,1.524,10.919,-48.406,58.435,2.853
62583,-3.427,-0.086,10.110,-59.414,43.992,51.708
62593,-5.570,-2.146,9.969,-64.345,32.557,56.731
62603,-6.136,-3.786,9.642,-44.131,18.007,43.372
62613,-6.077,-3.677,9.284,-21.444,0.312,21.861
62623,-5.151,-1.574,9.114,-30.039,-19.138,7.082
62633,-4.005,-0.810,8.638,-64.742,-22.818,1.922
62643,-4.066,-1.568,8.300,-77.108,-20.741,2.609
62653,-3.958,-2.110,7.973,-56.589,-16.207,1.448
62663,-4.103,-1.719,8.042,-36.681,-11.092,-1.208
62673,-3.947,-1.555,8.277,-22.146,-4.176,-0.430
62683,-3.894,-1.474,8.729,-18.971,6.541,-4.262
62693,-3.933,-1.441,8.997,-22.818,19.534,-12.765
62703,-3.977,-1.447,9.340,-26.452,34.022,-25.300
62713,-3.888,-1.544,10.019,-35.856,38.190,-42.705
62723,-3.549,-1.505,10.030,-45.429,29.717,-52.857
62733,-3.050,-1.672,9.603,-45.108,17.091,-44.430
62743,-2.926,-2.193,8.951,-31.673,4.572,-24.842
62753,-3.619,-1.899,8.544,-16.910,-6.543,-9.575
62763,-3.235,-1.190,9.154,-15.398,-18.818,-1.987
62773,-2.554,-0.470,10.451,-24.711,-31.673,5.693
62783,-2.204,-0.249,11.217,-30.436,-45.581,17.647
62793,-2.402,-0.415,10.733,-32.696,-58.146,27.387
62803,-2.354,-0.992,9.422,-33.597,-60.283,31.845
62813,-2.701,-1.547,8.099,-32.253,-44.146,37.189
62823,-3.599,-2.495,8.171,-27.871,-26.726,37.861
62833,-4.085,-3.139,8.738,-26.955,-22.070,30.120
62843,-4.517,-3.080,8.815,-26.650,-30.573,23.494
62853,-4.207,-2.437,7.862,-38.635,-34.512,16.059
62863,-3.672,-2.753,7.098,-62.421,-22.115,7.555
62873,-2.996,-3.448,7.075,-67.047,-0.100,-3.162
62883,-2.667,-3.302,7.788,-56.849,22.007,-15.849
62893,-2.858,-2.857,8.909,-49.398,34.602,-20.292
62903,-3.281,-2.628,9.320,-52.757,35.076,-18.399
62913,-3.640,-2.938,8.690,-58.223,25.579,-15.651
62923,-3.627,-3.269,7.794,-54.299,16.236,-12.765
62933,-3.613,-3.438,7.520,-51.078,16.694,-7.712
62943,-3.684,-3.667,8.628,-46.574,21.549,-0.842
62953,-3.639,-3.650,10.740,-42.192,13.014,-0.491
62963,-3.119,-2.753,12.118,-44.818,-12.375,-5.391
62973,-2.110,-1.530,11.820,-57.108,-39.657,-1.987
62983,-1.031,-1.095,9.840,-77.933,-49.902,9.250
62993,-1.033,-1.915,7.140,-90.772,-34.635,26.670
63003,-2.044,-3.282,5.845,-93.017,-12.344,31.403
63033,-2.682,-4.347,7.869,-21.413,-9.230,7.876
63043,-2.722,-3.906,7.493,3.106,-15.841,4.212
63053,-3.441,-3.752,8.039,-12.620,4.053,14.196
63063,-3.675,-4.451,8.472,-22.513,15.060,11.143
63073,-4.115,-5.474,8.917,-12.940,17.488,4.883
63083,-4.406,-5.345,9.146,5.381,12.755,0.181
63093,-4.619,-4.776,9.113,12.022,6.740,-2.826
63103,-4.346,-4.210,8.693,9.381,1.182,-8.201
63113,-3.538,-4.125,8.501,6.892,-0.054,-10.765
63123,-3.002,-4.039,8.596,12.770,0.923,-6.414
63133,-2.925,-3.673,8.680,16.663,0.938,-0.307
63143,-3.493,-3.607,8.668,19.839,-3.459,7.708
63153,-3.694,-3.402,8.572,22.480,-15.459,11.341
63163,-3.351,-3.249,7.864,15.930,-26.161,10.517
63173,-2.699,-3.376,7.103,12.556,-27.230,10.349
63183,-2.273,-3.461,6.795,17.060,-17.612,9.983
63193,-2.013,-3.498,7.271,22.648,-1.092,8.945
63203,-1.887,-3.472,8.702,19.258,14.465,2.227
63213,-1.911,-3.151,10.336,14.266,13.763,-4.689
63223,-1.967,-2.477,11.168,17.442,-3.749,-2.826
63233,-1.961,-1.854,10.741,20.388,-23.642,5.967
63243,-2.190,-1.912,9.321,10.007,-26.207,12.303
63253,-3.042,-3.148,7.573,-7.871,-15.749,10.288
63263,-2.844,-3.879,6.556,-4.787,3.930,9.296
63273,-3.361,-3.840,6.785,-12.436,32.572,-3.956
63283,-4.205,-3.959,7.365,-30.146,51.183,-22.414
63293,-4.445,-4.472,8.405,-23.719,49.305,-29.330
63303,-3.985,-3.990,9.458,1.808,27.976,-25.101
63313,-3.335,-2.950,9.756,7.075,8.266,-17.804
63323,-2.795,-2.316,9.788,-7.658,4.648,-9.804
63333,-2.614,-2.278,9.695,-26.268,9.305,1.433
63343,-2.761,-2.970,9.592,-36.421,12.205,11.143
63353,-3.117,-3.566,9.455,-35.520,8.663,13.509
63363,-3.530,-3.869,8.927,-35.184,0.511,7.601
63373,-3.661,-4.347,8.227,-35.749,-10.237,-4.994
63383,-3.357,-4.793,7.262,-23.184,-18.802,-17.330
63393,-2.984,-4.488,6.755,5.365,-18.375,-21.758
63403,-2.269,-3.280,6.911,18.923,-8.161,-23.605
63413,-2.116,-2.622,7.335,6.434,4.358,-23.040
63423,-2.352,-2.539,7.712,-13.398,10.053,-18.124
63433,-2.523,-3.495,7.393,-13.093,7.152,-3.071
63443,-3.149,-3.948,6.449,-6.543,11.106,-1.437
63453,-2.881,-4.033,6.156,-15.337,22.007,-12.231
63463,-1.180,-3.911,7.623,-22.833,35.641,-0.750
63473,-3.013,-2.547,8.938,-22.711,57.091,2.196
63483,-4.083,-3.482,11.009,-34.345,53.946,9.448
63493,-4.386,-4.754,11.114,-26.268,26.144,14.303
63503,-4.017,-5.027,9.573,-20.497,3.518,4.654
63513,-3.599,-4.627,8.432,-3.581,-4.360,-2.643
63523,-3.558,-3.847,7.856,16.449,-5.398,1.830
63533,-3.799,-3.305,8.031,16.999,-5.550,6.899
63543,-4.426,-3.663,7.970,1.335,-10.573,9.815
63553,-4.656,-4.342,7.254,-7.887,-20.131,8.135
63563,-4.372,-4.870,6.504,-23.902,-17.138,3.845
63573,-3.600,-5.559,5.492,-39.978,-0.711,-13.758
63583,-2.352,-5.897,5.268,-38.223,42.083,-28.475
63593,-1.617,-4.339,9.776,-20.635,91.473,-62.644
63603,-3.090,-2.540,15.638,-8.833,77.580,-58.689
63613,-4.475,-1.238,14.156,-40.711,6.587,-33.468
63623,-4.342,-2.308,10.551,-94.940,-32.818,-21.101
63633,-3.238,-4.919,8.225,-82.055,-46.390,0.899
63643,-3.289,-6.644,7.162,-44.039,-45.184,8.059
63653,-4.152,-6.286,6.958,-11.444,-45.306,0.151
63663,-3.734,-5.363,7.074,8.083,-51.322,-1.605
63673,-2.923,-4.702,7.061,20.129,-54.512,0.975
63683,-2.989,-4.732,6.630,27.014,-52.421,7.021
63693,-2.698,-4.739,6.245,45.472,-48.024,15.006
63703,-2.671,-4.793,6.047,56.205,-38.100,21.387
63713,-2.815,-4.637,5.926,63.854,-22.451,23.586
63723,-2.986,-4.654,6.351,76.984,-11.917,24.807
63733,-3.560,-4.493,6.911,73.900,-1.779,24.426
63743,-3.981,-4.417,7.278,73.793,-2.955,25.250
63753,-4.143,-4.432,7.220,72.953,-9.871,25.342
63763,-3.552,-4.294,7.249,72.801,-6.909,19.861
63773,-2.888,-4.252,7.874,62.327,5.472,10.196
63783,-2.389,-4.197,8.693,51.014,14.724,2.105
63793,-2.384,-3.722,9.131,48.480,16.862,1.525
63803,-2.561,-3.300,9.218,46.343,16.419,5.341
63813,-2.877,-3.213,9.215,43.488,15.686,13.112
63823,-3.220,-3.398,9.174,47.747,11.137,21.952
63833,-3.212,-3.584,8.987,52.343,11.915,24.548
63843,-3.342,-3.778,9.152,44.770,17.152,19.204
63853,-3.713,-3.925,9.399,36.846,16.450,8.868
63863,-4.054,-3.990,9.482,36.587,7.839,0.685
63873,-3.676,-3.425,9.623,41.762,0.633,-4.552
63883,-2.887,-2.323,10.024,33.717,-3.978,-6.231
63893,-2.540,-1.678,10.011,11.197,-5.535,-3.880
63903,-2.761,-2.064,9.531,-10.055,-6.253,1.311
63913,-3.639,-2.768,8.365,-10.803,-4.848,4.273
63923,-4.381,-3.669,6.685,-7.856,10.999,-7.223
63932,-4.487,-4.772,5.690,-6.238,39.595,-29.010
63943,-3.757,-5.181,6.273,13.823,60.801,-47.010
63953,-3.406,-3.962,7.456,40.190,69.305,-53.682
63963,-3.435,-2.863,7.888,54.098,59.610,-52.598
63973,-3.248,-2.011,7.911,64.801,42.038,-42.414
63983,-2.705,-1.478,8.098,69.778,30.312,-26.124
63993,-2.685,-1.253,8.585,60.236,29.976,-16.323
64003,-2.573,-1.143,9.072,57.610,23.366,-4.857
64033,-4.283,-1.852,9.668,19.274,17.473,17.280
64043,-4.603,-2.465,9.799,16.678,12.740,17.647
64053,-4.879,-2.654,9.887,22.404,12.068,15.326
64063,-4.489,-2.101,9.376,1.564,26.068,-1.346
64073,-3.259,-3.133,8.614,-61.368,62.999,-37.178
64083,-3.059,-3.573,8.720,-77.994,89.961,-67.743
64093,-4.789,-3.510,9.193,-39.673,73.488,-65.850
64103,-3.842,-3.548,8.487,2.297,51.351,-80.521
64113,-3.215,-1.769,8.980,-14.039,46.725,-109.560
64123,-2.868,-0.571,8.907,-14.787,29.091,-95.651
64133,-2.446,1.313,8.425,-0.650,5.793,-58.460
64143,-2.384,1.408,7.947,2.113,-6.237,-14.369
64153,-2.656,0.289,7.912,18.373,-10.818,30.639
64163,-3.451,-1.011,8.455,27.701,-11.886,57.342
64173,-4.821,-2.610,9.448,21.075,-11.734,63.815
64183,-5.978,-4.227,10.105,15.793,-25.398,64.533
64193,-6.502,-4.701,9.713,13.900,-45.612,57.998
64203,-5.992,-4.391,8.851,13.457,-61.352,47.021
64213,-4.477,-3.567,7.964,25.045,-62.070,35.326
64223,-3.343,-2.713,7.339,23.671,-39.551,27.571
64233,-3.556,-2.774,7.350,-0.253,-3.123,12.288
64243,-4.064,-3.390,7.399,-11.093,14.236,-7.834
64253,-4.445,-3.030,7.248,8.800,17.305,-16.216
64263,-4.274,-2.819,7.740,34.633,18.007,-14.582
64273,-3.599,-2.346,8.783,63.045,14.144,-20.353
64283,-2.382,-0.900,9.804,68.266,18.816,-18.292
64293,-3.311,-0.256,10.927,23.457,21.778,-5.437
64303,-4.228,-0.930,10.949,-17.780,3.121,-1.010
64313,-4.764,-1.610,9.801,-37.658,-12.940,9.128
64323,-4.054,-2.753,8.366,-43.261,-16.879,9.769
64333,-3.205,-2.758,6.867,-28.070,4.266,4.624
64343,-3.206,-2.328,6.725,-19.658,38.175,2.135
64353,-4.116,-2.478,8.161,-23.780,55.244,1.021
64363,-4.637,-2.945,8.800,-23.062,36.694,1.112
64373,-4.427,-2.974,7.892,-7.352,2.847,8.716
64383,-4.304,-2.898,6.823,8.419,-12.390,21.418
64393,-4.256,-2.832,6.494,18.541,-3.978,24.868
64403,-4.016,-2.674,7.116,20.953,12.007,15.189
64413,-3.928,-2.771,8.215,7.243,40.496,1.082
64423,-4.280,-3.087,9.861,0.159,60.114,-13.132
64433,-5.641,-3.007,12.301,-27.765,63.091,-15.682
64443,-6.422,-2.818,11.787,-22.482,18.557,-17.437
64453,-5.444,-2.224,10.269,-38.101,-4.650,-23.178
64463,-4.077,-2.309,8.996,-41.765,-11.718,-13.193
64473,-3.508,-1.804,8.711,-38.849,-6.680,1.693
64483,-4.807,-2.325,9.026,-41.307,-9.108,3.036
64493,-5.141,-3.349,8.731,-32.055,-24.818,-4.094
64503,-4.435,-3.561,7.785,-12.024,-32.696,-0.720
64513,-5.288,-2.740,7.172,2.663,-49.795,13.174
64523,-3.549,-2.771,6.378,39.594,-71.520,7.570
64533,-1.586,-1.368,5.892,55.762,-49.932,16.563
64543,-2.070,-1.010,7.150,32.083,-4.757,17.830
64553,-3.579,-1.733,8.809,-4.681,16.923,10.258
64563,-4.071,-2.294,9.573,-2.589,11.488,15.525
64573,-4.777,-1.421,9.551,-0.940,2.373,30.135
64583,-5.444,-1.653,9.128,-27.871,-10.039,32.670
64593,-4.299,-3.379,8.623,-43.795,-17.551,18.960
64603,-4.236,-4.040,8.437,-64.849,1.808,8.914
64613,-4.896,-4.068,8.680,-55.963,4.037,-5.254
64623,-4.997,-3.634,8.797,-23.963,-11.612,-7.483
64633,-5.155,-3.167,8.471,-2.513,-24.039,-3.040
64643,-4.942,-2.927,8.659,14.831,-32.344,3.479
64653,-4.972,-2.778,8.914,26.098,-39.108,11.479
64663,-4.729,-3.124,9.021,35.640,-50.955,17.937
64673,-4.360,-2.813,8.766,46.007,-62.971,17.983
64683,-3.836,-2.108,8.364,44.633,-70.207,12.074
64693,-2.895,-1.483,7.804,37.686,-65.322,12.074
64703,-2.476,-1.709,7.450,28.281,-54.925,14.960
64713,-2.248,-1.652,7.117,23.808,-40.833,16.380
64723,-2.110,-1.854,6.903,18.709,-21.031,11.128
64733,-2.081,-2.173,6.876,20.144,4.419,-2.277
64743,-2.497,-2.110,7.518,16.770,30.037,-16.109
64753,-2.847,-1.614,8.739,18.373,40.221,-20.033
64763,-1.489,1.682,9.796,-15.276,47.412,-7.330
64773,-3.215,-0.080,10.092,-103.368,54.221,6.059
64783,-4.199,-2.174,9.920,-71.215,29.274,41.830
64793,-4.064,-3.250,10.383,-0.864,-1.337,73.632
64803,-4.821,-2.227,10.575,56.526,-13.398,91.998
64813,-6.100,-1.950,10.456,25.289,-20.070,91.693
64823,-7.593,-3.122,9.847,-26.742,-39.490,86.991
64833,-5.438,-5.463,8.926,-18.055,-69.062,58.029
64843,-2.977,-5.144,8.071,30.984,-84.238,31.647
64853,-1.292,-3.285,7.291,47.136,-75.261,6.135
64863,-1.059,-1.480,6.618,24.953,-40.161,-24.460
64873,-1.636,-0.954,5.921,-2.024,-2.299,-40.659
64883,-2.254,-0.724,6.272,-2.467,33.747,-31.208
64893,-3.290,-0.451,7.904,-1.994,68.694,-6.567
64903,-5.621,-1.020,10.512,-46.513,107.870,12.441
64913,-7.904,-3.974,12.686,-93.292,77.992,13.174
64923,-6.752,-5.022,11.404,-64.635,-30.451,84.823
64932,-3.059,-2.855,7.911,28.281,-99.658,189.251
64943,-2.339,0.855,7.035,110.587,-69.154,159.770
64953,-2.874,1.835,7.010,34.648,-26.268,136.105
64963,-2.337,-0.377,7.773,-53.093,2.755,145.388
64973,-1.046,-2.395,9.594,-48.436,34.373,139.815
64983,-4.472,-3.826,11.338,-16.787,45.320,98.563
64993,-5.866,-4.734,12.255,-8.894,8.831,26.777
65003,-5.596,-4.031,10.694,-7.383,-26.604,-35.285
65033,-2.159,0.612,7.423,-7.215,-31.199,-51.956
65043,-2.055,1.117,7.353,-23.154,-33.108,-19.880
65053,-2.177,0.881,7.237,-22.543,-29.001,24.105
65063,-2.615,0.040,7.494,-11.658,-11.550,56.242
65073,-3.672,-1.147,7.995,-21.032,2.923,68.777
65083,-5.324,-2.964,7.676,-26.146,3.411,59.357
65093,-5.269,-3.741,7.151,3.640,-11.856,49.769
65103,-4.350,-1.995,6.903,17.823,5.472,47.006
65113,-4.613,-1.247,8.632,-6.452,21.640,48.502
65123,-4.712,-2.646,9.632,-7.658,-1.337,24.563
65133,-4.119,-2.669,9.929,19.335,-28.986,15.326
65143,-3.660,-1.987,9.538,30.663,-41.276,8.563
65153,-3.221,-1.435,9.039,33.152,-38.940,3.738
65163,-2.787,-0.785,9.160,29.060,-21.993,0.685
65173,-2.773,-0.676,9.489,29.228,7.045,16.899
65183,-3.600,-0.640,10.616,37.732,25.366,40.975
65193,-4.990,-1.093,11.457,27.243,24.526,38.502
65203,-5.669,-1.858,11.076,2.678,-1.673,16.777
65213,-5.247,-2.304,9.840,-4.513,-36.619,-2.231
65223,-4.177,-2.291,8.951,3.716,-57.734,-19.254
65233,-2.397,-1.600,8.935,18.281,-62.070,-32.216
65243,-1.430,-0.669,8.773,31.045,-39.993,-38.185
65253,-1.243,-0.071,9.278,24.633,-10.421,-32.414
65263,-1.970,-0.200,9.501,13.839,-1.764,-17.132
65273,-2.767,-0.662,9.095,15.457,-22.802,-2.460
65283,-2.761,-1.608,9.089,31.365,-64.742,6.746
65293,-1.971,-1.793,10.346,41.762,-101.154,15.403
65303,-1.278,-1.128,10.195,34.113,-121.291,42.838
65313,-0.776,-0.332,9.079,45.411,-98.665,60.334
65323,-2.105,0.844,8.876,64.923,-56.696,64.807
65333,-3.879,2.135,9.252,51.259,-27.841,59.281
65343,-5.677,2.585,9.367,18.846,-17.520,43.158
65353,-4.400,1.119,8.817,-1.383,-11.718,40.990
65363,-5.088,0.127,8.234,6.083,0.770,55.311
65373,-7.030,0.295,8.156,6.602,-28.406,64.319
65383,-0.314,-2.805,7.159,-25.429,-52.482,59.082
65393,1.054,-4.479,7.138,1.258,-18.131,63.342
65403,1.823,-2.966,7.201,62.053,68.923,48.884
65413,-1.681,-0.415,8.743,60.419,113.717,32.364
65423,-4.480,1.601,10.452,46.266,92.755,28.151
65433,-4.665,1.270,11.239,66.694,27.427,30.716
65443,-2.828,0.946,10.590,83.732,-55.764,30.761
65453,-0.827,1.625,9.409,71.045,-97.398,33.815
65463,-0.107,3.092,8.830,59.366,-90.085,54.929
65473,-0.707,3.990,8.146,66.495,-58.283,91.250
65483,-0.502,3.463,7.741,82.327,-15.780,124.243
65493,-0.579,2.350,8.893,100.495,15.976,154.731
