# Cycle: 1
# Start Time: 2026-01-21 16:05:02
# Sample Rate: 100 Hz
# Format: Timestamp(ms),Ax(m/s²),Ay,Az,Gx(°/s),Gy,Gz
Timestamp,Ax,Ay,Az,Gx,Gy,Gz
12379,0.693,4.028,6.454,-70.482,9.213,21.769
12389,0.209,2.267,6.356,-72.146,13.961,20.868
12399,-0.011,-0.062,7.919,-66.528,24.160,14.456
12409,-0.367,-1.416,7.789,-39.246,25.747,8.120
12419,-1.533,-1.448,10.467,-9.703,25.442,2.731
12429,-1.224,-1.274,10.839,17.823,19.640,-1.972
12439,-0.906,-0.469,10.964,38.373,12.892,-10.460
12449,-1.402,1.253,11.651,49.564,7.274,-21.483
12459,-0.894,2.919,10.584,50.663,0.266,-28.292
12469,-0.932,3.943,11.008,47.136,-0.955,-29.972
12479,-0.898,4.628,10.723,42.648,-6.405,-24.979
12489,-1.607,5.832,10.956,49.198,-11.276,-11.452
12499,-1.481,7.739,9.467,42.434,-24.375,1.189
12509,-0.456,7.829,9.136,20.083,-25.520,13.235
12519,0.110,7.490,7.441,-5.016,-24.207,20.303
12529,0.111,7.551,7.079,-27.032,-22.222,25.494
12539,1.808,6.842,5.313,-61.673,-9.001,27.983
12549,0.799,4.613,6.562,-74.727,7.518,31.510
12559,0.849,3.115,5.865,-78.803,14.572,30.487
12569,0.776,1.696,6.557,-78.070,24.847,27.769
12579,0.442,-0.094,7.198,-71.566,33.503,24.273
12589,-0.117,-1.981,7.781,-48.742,37.457,20.945
12599,-0.414,-2.764,9.899,-15.520,48.083,12.868
12609,-1.891,-1.875,10.763,14.174,35.747,0.074
12619,-2.027,-0.460,12.023,32.739,27.549,-8.353
12629,-1.790,0.668,12.077,42.785,13.717,-15.117
12639,-1.923,1.772,12.091,46.907,2.434,-23.666
12649,-1.313,2.919,11.356,42.495,-7.352,-30.766
12658,-1.525,4.024,11.331,46.159,-15.169,-30.369
12669,-0.961,5.102,10.625,52.678,-20.940,-23.315
12679,-1.442,6.259,10.819,60.923,-26.528,-13.361
12689,-1.444,8.447,8.986,59.427,-42.268,4.517
12699,-0.448,9.634,7.632,28.907,-39.413,26.044
12709,-0.353,8.872,7.505,-12.070,-30.635,40.960
12719,-0.187,7.702,6.679,-51.826,-29.780,43.708
12729,0.408,5.252,6.437,-82.696,-22.909,44.334
12739,0.415,2.345,6.768,-87.230,-13.841,44.044
12749,0.506,0.508,6.901,-81.200,-6.909,37.326
12759,0.779,-1.172,6.817,-73.139,-1.444,26.502
12769,1.085,-3.013,7.382,-58.131,7.656,12.105
12779,0.544,-3.717,8.762,-27.169,21.778,-2.399
12789,-0.620,-2.857,10.201,5.090,22.969,-17.330
12799,-0.894,-1.292,11.306,26.251,19.518,-26.918
12809,-2.204,0.668,11.993,40.648,8.297,-33.178
12819,-2.074,2.848,12.338,38.052,-2.070,-37.132
12829,-1.303,3.488,11.688,32.617,-13.245,-33.407
12839,-0.593,3.715,11.411,30.312,-14.329,-27.834
12849,-1.282,4.790,11.320,39.854,-18.436,-19.162
12859,-1.103,6.067,11.073,38.617,-22.879,-10.857
12869,-1.362,7.583,10.691,31.762,-31.169,2.777
12879,-0.980,8.186,9.319,8.419,-40.375,16.166
12889,0.203,7.448,7.699,-22.574,-38.680,23.708
12899,0.863,6.377,6.819,-47.887,-24.528,27.784
12908,1.013,5.027,6.731,-62.925,-7.062,30.655
12919,0.760,3.778,6.840,-69.658,5.793,34.685
12929,0.840,2.202,6.607,-74.284,13.610,37.052
12939,1.082,-0.148,6.865,-75.612,21.167,31.723
12949,1.060,-2.476,7.437,-65.429,28.221,18.273
12959,0.222,-4.420,9.112,-37.230,37.366,4.471
12969,-0.688,-4.611,11.009,8.205,40.236,-9.132
12979,-1.255,-2.344,11.411,51.381,32.831,-18.445
12989,-1.760,1.039,12.252,66.114,26.770,-24.643
12999,-1.514,3.154,11.787,57.106,12.724,-28.140
13009,-1.115,3.869,11.887,45.564,3.259,-30.170
13018,-0.817,4.659,11.209,36.968,-5.474,-27.514
13049,-0.742,7.990,9.965,15.991,-38.940,12.380
13059,-0.023,7.744,8.188,-4.803,-40.467,22.212
13069,-0.189,7.052,8.210,-22.650,-36.604,32.716
13079,0.633,6.426,6.854,-46.207,-29.169,40.716
13089,0.992,4.246,6.662,-65.108,-16.375,43.907
13099,0.907,2.096,6.612,-70.513,-5.550,43.219
13109,1.034,-0.162,6.555,-71.093,1.213,37.342
13119,1.827,-2.903,6.342,-63.826,12.785,24.639
13129,1.535,-5.145,7.199,-38.757,30.770,5.555
13139,0.438,-4.554,9.172,-1.978,49.259,-15.605
13149,-1.740,-2.133,11.341,36.175,41.335,-28.033
13159,-2.220,0.534,12.170,53.350,23.625,-33.086
13169,-1.696,2.240,11.978,52.801,6.312,-35.147
13179,-1.457,2.898,12.200,52.602,-7.306,-35.727
13189,-0.611,4.492,10.970,48.892,-14.970,-35.758
13199,-0.512,6.106,10.662,41.778,-15.978,-26.216
13209,-0.853,6.725,10.977,32.281,-17.535,-12.002
13219,-1.150,7.322,10.777,24.953,-26.085,3.067
13229,-0.467,7.322,9.893,11.091,-32.375,19.265
13239,-0.921,7.077,9.409,2.861,-34.741,31.922
13249,-0.297,7.605,8.043,-23.749,-38.497,38.395
13259,1.121,6.027,6.609,-60.452,-31.260,40.868
13269,1.709,3.084,6.053,-78.437,-16.344,39.403
13279,1.432,0.814,6.552,-74.849,-3.108,34.884
13289,1.661,-0.770,6.083,-63.978,6.373,28.807
13299,1.858,-2.691,6.100,-50.940,21.411,16.349
13309,0.994,-3.686,7.621,-30.742,40.144,-0.903
13319,-0.693,-3.747,10.218,3.304,41.198,-15.101
13329,-1.231,-1.993,11.015,35.717,31.549,-27.010
13339,-1.474,0.528,11.962,48.297,20.786,-33.376
13349,-1.414,2.179,11.622,52.404,4.480,-33.956
13359,-0.654,3.491,11.386,45.411,-2.665,-36.216
13369,-0.264,4.328,10.678,41.274,-6.940,-32.796
13379,-0.070,4.957,10.850,39.320,-4.573,-25.285
13389,-0.975,5.934,10.968,42.968,-9.230,-13.987
13399,-0.689,6.910,10.613,35.228,-15.825,-2.506
13409,-0.793,7.428,9.989,26.113,-23.428,11.708
13419,-0.833,7.670,9.767,10.602,-24.879,24.135
13429,-0.053,8.036,7.745,-19.520,-29.871,33.296
13439,0.906,6.183,7.180,-54.101,-21.352,39.632
13449,0.967,3.469,6.814,-69.032,-10.589,41.128
13459,1.159,1.821,6.743,-71.154,-3.169,38.029
13469,1.420,-0.059,6.148,-70.650,6.098,32.242
13479,1.687,-2.748,6.661,-64.620,22.160,19.891
13489,1.121,-4.661,7.505,-37.581,34.801,2.792
13499,0.318,-4.166,9.122,-1.261,44.892,-14.277
13509,-1.395,-2.735,11.559,34.785,40.831,-23.315
13519,-1.455,-0.758,11.463,63.411,25.931,-28.613
13529,-1.669,1.877,12.143,68.266,13.442,-38.063
13539,-1.255,3.916,11.742,59.304,-0.466,-39.682
13549,-0.855,4.873,11.281,51.839,-8.741,-35.743
13559,-0.403,5.945,10.626,44.175,-11.047,-26.399
13569,-1.175,6.622,11.002,39.732,-15.276,-12.536
13579,-0.940,7.142,10.812,27.717,-20.802,1.403
13589,-0.930,7.332,9.716,20.251,-30.375,17.845
13599,0.068,7.270,8.378,0.098,-29.932,28.059
13609,-0.147,6.844,7.974,-18.742,-28.390,37.036
13619,1.050,6.291,6.364,-49.261,-20.833,40.594
13629,1.484,3.942,6.237,-75.521,-7.612,39.952
13639,1.337,1.103,6.370,-81.811,2.679,37.891
13649,1.416,-1.381,6.228,-73.429,11.534,31.540
13659,1.808,-3.562,6.305,-58.162,27.854,18.242
13669,1.072,-4.515,7.062,-30.803,42.144,-2.491
13679,-0.570,-3.651,10.520,0.526,53.900,-18.460
13689,-1.727,-2.090,11.572,39.579,39.931,-24.491
13699,-1.835,0.496,12.000,60.801,25.641,-30.048
13709,-1.633,2.941,12.193,55.182,11.167,-35.697
13719,-1.582,4.106,12.077,52.098,-2.924,-32.567
13729,-0.379,5.071,11.238,43.243,-7.505,-28.781
13738,-0.578,5.685,10.913,37.304,-9.963,-20.063
13749,-0.928,6.133,11.318,34.923,-13.306,-7.071
13759,-0.945,6.895,10.616,34.465,-22.085,6.288
13769,-0.379,7.341,9.819,20.449,-26.009,20.013
13779,-0.564,7.403,9.298,7.029,-26.558,32.487
13789,0.343,7.456,7.603,-22.329,-28.970,40.197
13799,0.891,5.956,6.671,-55.673,-20.894,44.074
13809,1.738,3.055,6.152,-78.788,-5.963,42.303
13819,1.295,0.398,6.836,-79.398,5.121,36.013
13829,1.316,-1.378,6.404,-69.719,12.358,28.227
13839,1.697,-3.175,6.158,-55.658,28.709,16.761
13849,0.728,-3.986,8.122,-34.223,49.625,0.166
13859,-0.681,-3.573,10.111,0.220,52.053,-11.972
13869,-1.451,-2.073,11.108,36.587,43.610,-17.559
13879,-1.653,0.765,11.968,52.724,34.480,-22.689
13889,-1.563,2.890,11.709,55.915,21.030,-23.010
13899,-1.055,4.228,11.931,45.365,14.663,-24.460
13908,-0.993,4.964,11.338,37.701,8.083,-19.193
13919,-1.066,5.404,11.759,32.312,5.717,-11.315
13929,-2.136,6.662,12.073,36.617,-5.947,2.242
13939,-1.195,7.725,10.795,24.266,-22.299,16.868
13949,-0.366,7.374,9.267,7.961,-29.093,32.197
13959,-0.508,6.418,9.793,-4.681,-22.207,42.532
13969,-0.264,6.894,7.958,-21.108,-29.657,48.655
13979,1.223,5.483,6.756,-50.543,-19.978,52.502
13989,1.467,2.370,6.289,-64.604,-5.321,51.494
13999,1.317,0.047,6.592,-62.223,6.236,43.174
14009,1.041,-1.968,6.625,-58.940,14.266,32.914
14019,1.139,-4.817,7.056,-47.780,26.282,16.822
14049,-1.814,0.010,11.414,58.434,41.747,-31.987
14059,-1.976,2.525,11.474,63.686,28.892,-30.094
14069,-2.031,4.010,12.022,53.533,18.663,-29.620
14079,-1.338,4.769,11.317,39.411,6.175,-25.911
14089,-1.310,5.041,11.943,38.220,0.007,-16.781
14099,-0.933,6.360,10.590,38.236,-11.764,-7.605
14109,-1.164,7.354,11.172,33.381,-17.092,5.265
14119,0.142,7.356,9.598,16.800,-20.634,17.662
14129,-0.390,7.138,9.624,9.365,-19.108,28.532
14139,-0.009,7.277,7.899,-8.619,-22.054,36.594
14149,-0.041,6.510,7.790,-29.627,-19.474,40.700
14159,1.064,4.858,6.093,-55.047,-14.894,40.303
14169,1.295,2.129,6.440,-64.253,-1.810,37.174
14179,0.758,-0.260,6.676,-58.543,5.732,29.906
14189,1.181,-2.133,6.285,-48.727,15.259,16.609
14199,1.100,-3.932,6.658,-31.261,30.083,-1.162
14209,0.047,-3.748,8.264,-2.421,44.618,-19.590
14219,-1.565,-1.989,10.751,25.228,41.335,-30.506
14229,-1.667,-0.215,10.782,42.816,29.641,-36.079
14239,-2.027,1.238,11.693,56.785,19.625,-40.659
14249,-1.443,3.603,10.935,55.625,7.198,-43.972
14259,-1.399,5.286,11.322,51.762,-1.031,-36.628
14269,-1.036,6.033,10.836,42.907,-5.734,-23.895
14279,-1.054,6.316,10.429,36.938,-11.673,-10.002
14289,-0.810,6.487,10.582,28.510,-13.245,0.639
14299,-1.538,7.114,10.601,26.999,-21.016,15.876
14309,-0.670,7.035,9.486,8.648,-25.444,27.464
14319,-0.646,6.417,8.635,-6.177,-27.230,34.197
14329,0.648,5.770,7.099,-31.948,-22.054,34.166
14338,0.408,4.219,7.357,-48.971,-12.329,33.754
14349,1.170,2.482,6.363,-57.704,-3.352,29.571
14359,1.046,1.014,6.567,-58.727,7.106,22.120
14369,1.038,-0.294,6.242,-56.406,15.289,15.891
14379,0.970,-2.140,6.664,-47.047,26.358,5.433
14389,0.248,-2.734,8.115,-26.986,38.969,-9.346
14399,-0.851,-1.867,9.935,-2.314,40.892,-19.987
14409,-2.063,-1.089,11.215,28.007,31.839,-23.269
14419,-1.951,1.037,12.088,46.694,23.702,-27.498
14429,-2.093,3.235,11.871,53.472,8.862,-26.842
14439,-1.325,4.217,12.042,44.633,1.946,-26.231
14449,-1.236,5.140,11.135,42.510,-6.818,-21.162
14459,-0.999,5.947,11.283,36.846,-8.909,-11.559
14469,-1.129,6.565,10.733,32.999,-16.283,2.303
14479,-0.511,6.664,10.497,24.281,-18.482,15.494
14489,-0.739,6.803,9.010,18.159,-27.673,27.128
14499,-0.430,6.651,9.091,0.953,-22.802,34.364
14509,-0.199,6.937,7.626,-21.413,-25.871,40.273
14519,1.295,5.903,6.306,-55.230,-17.291,43.143
14529,1.550,3.350,5.757,-73.521,-3.199,42.594
14539,1.005,0.960,6.662,-76.757,9.534,36.548
14549,0.573,-1.062,6.673,-68.498,14.037,30.716
14559,1.012,-3.369,6.670,-56.223,26.282,18.593
14569,0.506,-4.105,7.377,-29.597,44.007,0.166
14579,-1.438,-3.199,10.451,5.258,51.244,-12.369
14589,-2.598,-1.494,12.063,38.572,40.801,-17.285
14599,-2.136,0.599,11.928,51.381,29.106,-26.628
14609,-2.732,2.536,12.758,60.556,14.999,-29.514
14619,-1.733,4.489,11.787,55.060,0.709,-30.399
14629,-1.601,5.544,11.882,45.274,-7.642,-26.659
14639,-0.981,5.665,10.868,35.213,-15.520,-18.002
14649,-1.517,6.405,11.095,37.869,-21.154,-7.147
14659,-0.573,7.001,9.822,28.984,-27.688,6.731
14669,-0.572,6.539,10.036,25.152,-25.352,20.120
14679,-0.270,7.419,8.016,16.617,-30.726,30.716
14689,0.294,7.565,7.195,-11.902,-25.551,38.181
14699,1.193,6.245,5.446,-52.604,-18.131,40.288
14709,1.727,3.154,5.535,-77.124,1.808,37.036
14719,0.971,0.636,6.707,-78.879,15.885,27.937
14729,0.081,-0.861,7.097,-66.085,18.068,21.158
14739,0.779,-2.367,6.461,-54.436,25.015,11.784
14749,0.337,-4.047,7.708,-33.261,40.068,-4.262
14759,-1.052,-3.797,9.917,6.648,46.786,-20.033
14769,-1.860,-0.815,10.977,32.678,39.381,-32.002
14779,-2.570,1.325,12.125,47.030,28.450,-31.117
14789,-2.134,3.123,11.687,47.136,12.969,-33.712
14799,-1.817,4.480,11.465,43.411,1.549,-31.254
14809,-1.170,4.882,11.203,35.930,-2.085,-27.285
14819,-1.461,5.551,11.035,40.266,-7.902,-17.880
14829,-1.132,6.634,10.487,36.663,-12.787,-6.323
14839,-1.013,7.089,10.061,30.617,-17.138,7.799
14848,-0.651,6.934,9.804,18.312,-17.718,19.479
14859,-0.873,7.073,8.725,10.220,-23.428,29.677
14869,0.262,6.834,7.493,-20.055,-16.451,33.082
14879,-0.063,5.680,7.262,-44.833,-10.512,35.800
14889,1.037,3.913,6.026,-66.009,0.388,33.983
14899,0.825,1.902,6.407,-75.124,11.534,27.525
14909,0.186,0.049,6.939,-72.574,18.236,22.120
14919,0.023,-2.176,7.281,-61.627,22.908,14.074
14929,-0.114,-4.184,8.227,-36.360,32.282,-0.750
14939,-0.094,-3.298,8.554,-2.482,41.992,-17.559
14949,-2.385,-1.841,11.597,32.709,37.763,-23.117
14959,-2.080,0.133,11.474,51.213,25.900,-29.666
14969,-2.135,2.029,11.650,56.007,14.022,-34.903
14979,-1.965,3.409,11.901,54.816,6.831,-34.537
14989,-2.112,4.984,11.359,54.388,-4.085,-29.834
14999,-1.423,6.031,10.953,41.961,-8.482,-21.697
15009,-1.812,6.281,11.032,35.854,-14.238,-10.765
15019,-1.378,6.851,10.292,31.717,-20.726,1.845
15049,-0.834,7.199,8.216,-8.772,-21.596,38.838
15059,0.505,7.367,5.723,-45.429,-19.108,39.968
15069,1.208,4.783,5.781,-81.475,-2.146,40.670
15079,1.095,1.415,6.084,-91.887,12.770,34.716
15089,-0.027,-0.448,7.235,-80.666,18.480,27.051
15099,-0.044,-2.176,7.084,-67.200,22.343,22.563
15109,0.423,-3.996,6.658,-45.643,33.213,10.273
15119,-1.064,-4.459,9.773,-13.184,48.633,-6.704
15129,-2.282,-3.504,11.596,32.007,41.060,-15.636
15139,-2.523,-0.306,11.529,65.106,28.602,-23.788
15149,-2.858,3.369,12.181,63.976,16.541,-28.399
15159,-2.661,5.302,11.555,44.846,-0.024,-22.796
15169,-1.938,5.216,11.848,23.762,-7.764,-16.140
15179,-1.587,5.524,11.118,19.136,-16.482,-9.193
15189,-2.064,6.189,11.893,23.197,-20.650,3.464
15199,-1.593,7.193,10.207,23.961,-32.375,19.952
15209,-0.763,7.107,9.710,14.159,-28.940,33.219
15219,-0.125,6.650,8.511,-0.070,-27.383,43.784
15229,0.339,5.946,7.412,-16.238,-20.314,49.907
15239,1.071,5.113,6.243,-42.299,-3.627,43.311
15249,1.049,3.512,6.367,-68.711,10.923,33.265
15259,0.860,0.973,6.577,-78.620,22.297,26.166
15269,0.247,-1.093,7.395,-70.253,28.847,18.670
15278,-0.270,-2.551,7.353,-54.467,29.259,9.616
15289,-0.677,-4.004,8.463,-27.536,37.931,1.235
15299,-1.683,-3.892,10.394,13.487,35.442,-10.216
15309,-1.678,-1.776,10.178,41.411,23.808,-22.140
15319,-1.742,0.726,11.013,64.465,27.106,-24.506
15329,-2.349,3.542,11.665,73.213,16.312,-21.987
15339,-1.979,5.382,11.674,66.556,6.053,-16.338
15349,-1.356,5.883,11.307,47.075,-1.993,-14.384
15359,-1.544,5.861,11.510,37.793,-9.505,-7.254
15369,-1.327,6.197,10.627,27.961,-17.077,0.349
15379,-1.545,6.528,10.755,21.075,-25.367,11.128
15389,-1.382,6.293,10.365,13.503,-32.283,22.456
15399,-0.958,6.286,9.120,3.823,-38.696,29.418
15409,-0.592,6.603,8.192,-9.337,-41.215,35.174
15419,0.424,6.059,6.923,-42.146,-34.665,34.334
15429,1.164,3.901,5.962,-73.948,-23.902,27.143
15439,1.414,1.389,5.783,-82.864,-3.902,17.586
15449,0.282,-0.373,7.342,-73.566,10.801,11.128
15459,-0.175,-2.154,7.309,-58.040,12.098,6.502
15469,-0.112,-3.750,7.645,-31.933,20.068,-3.575
15479,-0.313,-3.033,8.358,-4.711,31.442,-18.964
15489,-2.096,-1.641,11.255,27.182,32.954,-25.727
15499,-2.609,0.631,11.846,49.488,21.717,-29.605
15509,-2.720,3.268,12.040,55.152,4.633,-29.987
15519,-1.911,4.909,11.768,40.633,-6.665,-28.674
15529,-1.431,5.088,11.305,34.129,-14.634,-20.292
15539,-1.036,5.269,10.820,28.999,-16.909,-13.483
15549,-1.004,5.363,10.601,31.213,-19.932,-1.101
15559,-0.944,5.704,10.549,34.159,-21.169,8.914
15569,-0.797,6.674,9.624,29.747,-28.314,18.487
15579,-0.434,6.615,8.821,16.449,-29.917,27.372
15589,0.229,6.492,7.192,-9.398,-26.864,29.006
15599,0.652,5.688,6.466,-43.856,-17.703,27.326
15609,0.894,3.475,6.009,-66.406,-5.260,24.807
15619,0.719,1.456,6.525,-71.994,8.663,19.189
15629,-0.161,-0.269,6.917,-67.093,11.503,15.006
15639,0.372,-2.539,6.792,-58.956,20.770,5.509
15649,0.081,-3.900,7.553,-32.543,33.641,-9.987
15659,-1.258,-3.414,9.377,4.755,37.442,-21.926
15669,-1.942,-1.426,10.868,39.381,35.228,-29.239
15678,-2.058,0.979,10.716,55.350,24.572,-34.598
15689,-2.140,3.379,11.845,60.846,16.541,-34.598
15699,-1.963,4.833,11.344,54.816,3.992,-30.537
15709,-1.685,5.186,11.729,42.510,-0.390,-29.269
15719,-1.546,5.411,11.128,33.594,-9.001,-24.735
15729,-1.724,5.544,11.691,34.877,-14.619,-13.819
15739,-1.316,6.504,10.169,37.854,-25.367,-2.582
15749,-1.162,7.177,10.296,30.602,-29.428,8.334
15759,0.052,7.101,7.945,9.945,-28.100,18.868
15769,-0.035,6.774,7.539,-9.642,-25.993,23.738
15779,1.000,6.370,5.936,-43.704,-16.405,23.357
15789,1.266,3.997,5.962,-67.353,0.236,23.754
15799,0.597,1.702,6.344,-73.230,10.816,20.151
15809,0.143,-0.184,6.812,-70.772,17.274,15.662
15819,0.509,-2.438,6.527,-61.368,25.366,8.044
15829,-0.003,-4.118,7.225,-37.612,36.404,-7.834
15839,-0.904,-3.610,9.036,-3.948,49.473,-21.666
15849,-1.975,-1.841,10.488,32.404,45.366,-26.582
15859,-2.784,0.572,11.719,56.037,36.541,-30.369
15869,-2.931,2.981,11.961,61.427,20.633,-32.918
15879,-2.676,4.434,11.999,59.549,5.152,-29.025
15889,-1.729,5.318,11.336,49.991,-3.031,-25.712
15899,-1.708,6.063,11.083,42.404,-7.978,-19.727
15909,-1.791,6.608,11.524,34.831,-11.596,-9.697
15919,-1.499,7.091,10.178,29.121,-21.199,6.593
15929,-0.843,6.818,9.932,15.228,-21.795,16.563
15939,-1.147,6.676,9.373,7.014,-26.024,26.624
15949,-0.244,6.972,7.783,-20.589,-27.917,27.540
15959,0.962,5.793,6.077,-59.200,-18.711,25.571
15969,1.235,2.734,6.072,-77.750,0.221,21.952
15979,0.621,0.692,6.885,-73.948,13.579,14.334
15989,-0.028,-0.491,7.285,-63.276,18.389,9.586
15999,0.368,-2.001,6.655,-51.917,25.931,3.784
16009,-0.300,-3.446,8.240,-33.062,40.190,-10.292
16019,-1.972,-3.250,10.436,3.090,39.015,-20.582
16049,-2.470,3.588,11.387,67.549,5.549,-27.559
16059,-2.406,5.277,11.985,55.579,-2.466,-28.414
16069,-1.972,5.756,11.166,36.739,-11.642,-24.857
16079,-1.715,5.768,11.213,30.419,-16.436,-17.025
16089,-1.783,6.572,10.589,33.350,-23.673,-3.605
16099,-1.811,7.433,10.443,28.129,-30.085,10.929
16109,-1.398,7.509,9.430,15.762,-38.741,26.670
16119,-0.671,6.795,8.571,-4.803,-37.551,35.433
16129,-0.216,5.933,6.859,-30.406,-37.490,35.845
16139,1.010,4.296,5.596,-64.330,-21.902,27.998
16149,0.970,1.751,6.084,-75.597,-2.329,22.685
16159,0.094,-0.135,6.697,-71.062,7.839,15.723
16169,0.368,-1.414,6.064,-59.475,13.167,9.632
16179,0.659,-2.762,6.461,-46.971,26.770,-1.590
16189,-0.137,-3.691,7.748,-20.558,38.557,-16.399
16199,-1.022,-1.936,8.772,12.892,43.671,-29.239
16209,-2.656,0.020,11.395,41.381,41.473,-27.498
16218,-2.929,2.038,11.682,58.831,27.381,-25.346
16229,-2.959,4.401,11.859,56.846,11.182,-23.422
16239,-2.297,5.365,11.682,39.991,2.236,-20.155
16249,-2.340,5.483,11.593,34.526,-7.077,-12.933
16259,-1.771,6.121,11.021,27.594,-13.428,-7.529
16269,-2.001,6.930,10.986,22.159,-19.841,4.074
16279,-1.291,6.888,10.461,5.090,-23.337,13.906
16289,-0.956,6.693,8.701,-3.566,-31.810,27.235
16299,0.247,5.638,8.300,-25.505,-20.268,29.357
16309,0.399,4.839,6.990,-40.299,-13.978,30.532
16319,0.761,3.675,6.617,-55.673,-2.283,27.082
16329,0.543,2.333,6.405,-65.353,8.358,22.135
16339,0.353,0.535,6.403,-67.062,16.053,18.609
16349,0.149,-1.648,6.677,-61.185,25.274,10.151
16359,-0.539,-3.375,7.946,-40.299,32.724,-3.346
16369,-0.472,-3.404,7.546,-6.482,37.060,-16.552
16379,-2.221,-1.676,10.648,25.915,44.450,-24.827
16389,-2.981,0.187,11.396,51.075,31.717,-25.819
16399,-2.723,2.102,11.506,59.869,18.511,-28.308
16409,-2.954,4.176,12.134,56.877,4.938,-29.086
16419,-2.014,5.300,11.083,43.488,-5.642,-26.964
16429,-1.788,5.914,11.369,31.243,-10.085,-19.758
16439,-1.774,6.186,11.501,23.075,-11.657,-10.338
16449,-2.228,6.607,11.017,23.518,-22.894,5.906
16459,-1.098,6.747,9.946,11.228,-26.253,15.433
16469,-1.177,6.419,9.546,0.999,-30.375,25.280
16479,-0.597,6.294,8.304,-15.765,-32.131,30.945
16489,0.466,5.684,6.659,-42.894,-25.322,30.716
16499,0.964,3.763,6.150,-66.574,-9.978,28.227
16509,0.448,1.326,6.830,-75.032,1.915,23.677
16519,0.297,-0.941,6.599,-72.849,9.060,16.716
16529,0.247,-2.932,6.656,-60.757,22.312,4.074
16539,-0.246,-3.715,7.882,-36.131,36.450,-8.720
16549,-1.787,-3.516,9.694,-1.765,39.747,-18.491
16559,-2.268,-1.963,10.446,33.060,35.030,-23.911
16569,-2.446,0.811,11.711,55.900,32.053,-24.292
16579,-2.738,2.700,11.476,64.297,17.442,-20.292
16589,-2.335,4.347,11.933,55.778,10.205,-23.544
16599,-1.940,5.492,11.131,43.762,1.320,-21.056
16609,-2.097,6.129,11.700,34.480,-3.703,-14.323
16619,-2.526,6.688,11.423,31.732,-15.993,-0.170
16629,-1.776,6.944,10.342,22.037,-26.054,12.624
16639,-1.110,6.830,9.439,7.014,-29.841,24.273
16649,-0.835,6.096,9.078,-7.291,-28.344,34.273
16659,-0.457,6.033,7.382,-25.520,-31.108,36.364
16669,1.056,5.054,5.948,-57.811,-15.627,30.517
16679,0.244,2.768,6.831,-71.154,-1.489,29.036
16689,0.013,0.758,6.532,-71.261,4.770,22.777
16699,0.277,-0.577,6.252,-67.398,11.595,11.937
16709,0.160,-2.476,6.765,-57.673,24.633,2.853
16719,-1.010,-4.199,8.577,-29.704,33.076,-9.422
16729,-1.025,-3.257,8.152,9.778,36.312,-21.315
16739,-2.887,-0.597,11.693,43.823,38.099,-22.949
16749,-3.171,1.316,11.701,57.854,22.343,-20.536
16759,-3.131,2.621,12.150,57.579,5.625,-21.224
16769,-2.325,3.973,11.853,49.091,-3.520,-23.529
16779,-2.362,5.083,11.653,44.373,-12.238,-18.949
16789,-1.623,5.665,11.107,32.022,-16.909,-13.468
16799,-2.407,5.996,11.416,30.907,-24.192,-1.636
16809,-1.911,6.188,11.362,18.648,-25.505,6.532
16819,-1.884,6.335,10.117,12.984,-36.054,18.563
16828,-1.174,6.322,8.988,-4.009,-41.016,24.441
16839,-0.746,6.048,7.815,-26.391,-42.497,27.097
16849,0.752,5.130,6.000,-55.139,-34.696,24.624
16859,1.307,3.135,5.754,-70.696,-15.810,22.349
16869,0.953,1.317,6.125,-72.223,-0.299,20.334
16879,0.951,-0.563,5.799,-67.444,11.595,14.303
16889,0.473,-2.370,6.929,-52.727,26.205,5.693
16899,-0.057,-2.900,7.670,-26.681,36.251,-5.132
16909,-1.796,-2.881,10.196,5.167,36.679,-12.414
16919,-2.564,-1.658,11.730,38.251,26.144,-17.682
16929,-2.493,0.608,11.454,59.030,11.839,-19.529
16939,-2.316,2.741,12.011,60.266,1.457,-23.559
16949,-1.425,3.735,11.077,49.060,-8.222,-28.124
16959,-1.483,4.438,11.464,43.854,-13.718,-29.040
16969,-1.272,5.576,11.348,36.541,-18.711,-27.101
16979,-2.441,7.298,12.144,36.434,-28.253,-10.140
16989,-1.693,8.233,10.042,23.732,-45.413,11.326
16999,-0.713,7.658,9.142,2.236,-48.375,25.357
17009,0.163,6.735,7.615,-19.093,-38.894,32.929
17019,0.344,6.220,6.701,-37.108,-29.947,36.410
17049,0.293,-0.081,6.469,-78.528,15.763,26.532
17059,0.218,-2.322,6.779,-71.841,25.396,16.212
17069,-0.435,-4.539,7.821,-50.039,35.656,4.456
17079,-1.094,-5.558,9.035,-14.742,45.213,-10.735
17089,-2.424,-4.380,11.199,33.442,41.732,-24.246
17099,-2.761,-0.871,11.730,69.045,29.763,-31.391
17109,-3.101,2.527,11.794,80.266,12.175,-29.911
17119,-2.504,4.571,11.991,64.770,2.908,-32.933
17129,-2.079,5.326,11.451,44.877,-8.405,-31.911
17139,-1.942,5.525,11.939,28.449,-11.993,-29.926
17149,-1.945,6.148,10.941,27.747,-23.367,-15.651
17159,-1.267,6.638,10.008,22.327,-29.734,-2.414
17169,-1.272,6.849,9.744,16.770,-32.619,11.311
17179,-0.611,6.661,8.786,1.396,-31.031,20.380
17189,-0.149,6.577,7.092,-14.436,-34.543,26.884
